time;flow
56,6720000;0,4417995
56,7105000;0,4417995
56,7490000;0,4417995
56,7875000;0,4417995
56,8260000;0,4417995
56,8645000;0,4417995
56,9030000;0,4417995
56,9415000;0,4417995
56,9800000;0,4417996
57,0185000;0,4417996
57,0570000;0,4417996
57,0955000;0,4417996
57,1340000;0,4417996
57,1725000;0,4417996
57,2110000;0,4417996
57,2495000;0,4417996
57,2880000;0,4417996
57,3265000;0,4417996
57,3650000;0,4417996
57,4035000;0,4417996
57,4420000;0,4417996
57,4805000;0,4417996
57,5190000;0,4417996
57,5575000;0,4417996
57,5960000;0,4417996
57,6345000;0,4417996
57,6730000;0,4417996
57,7115000;0,4417996
57,7500000;0,4417996
57,7885000;0,4417996
57,8270000;0,4417996
57,8655000;0,4417996
57,9040000;0,4417996
57,9425000;0,4417996
57,9810000;0,4417996
58,0195000;0,4417996
58,0580000;0,4417995
58,0965000;0,4417995
58,1350000;0,4417995
58,1735000;0,4417995
58,2120000;0,4417995
58,2505000;0,4417995
58,2890000;0,4417995
58,3275000;0,4417995
58,3660000;0,4417995
58,4045000;0,4417995
58,4430000;0,4417995
58,4815000;0,4417995
58,5200000;0,4417995
58,5585000;0,4417995
58,5970000;0,4417995
58,6355000;0,4417995
58,6740000;0,4417995
58,7125000;0,4417995
58,7510000;0,4417995
58,7895000;0,4417994
58,8280000;0,4417994
58,8665000;0,4417994
58,9050000;0,4417994
58,9435000;0,4417994
58,9820000;0,4417994
59,0205000;0,4417994
59,0590000;0,4417994
59,0975000;0,4417994
59,1360000;0,4417994
59,1745000;0,4417994
59,2130000;0,4417994
59,2515000;0,4417994
59,2900000;0,4417994
59,3285000;0,4417994
59,3670000;0,4417994
59,4055000;0,4417994
59,4440000;0,4417994
59,4825000;0,4417994
59,5210000;0,4417994
59,5595000;0,4417995
59,5980000;0,4417995
59,6365000;0,4417995
59,6750000;0,4417995
59,7135000;0,4417995
59,7520000;0,4417995
59,7905000;0,4417995
59,8290000;0,4417995
59,8675000;0,4417996
59,9060000;0,4417996
59,9445000;0,4417996
59,9830000;0,4417996
60,0215000;0,4417996
60,0600000;0,4417997
60,0985000;0,4417997
60,1370000;0,4417997
60,1755000;0,4417997
60,2140000;0,4417998
60,2525000;0,4417998
60,2910000;0,4417998
60,3295000;0,4417998
60,3680000;0,4417998
60,4065000;0,4417999
60,4450000;0,4417999
60,4835000;0,4417999
60,5220000;0,4417999
60,5605000;0,4417999
60,5990000;0,4417999
60,6375000;0,4418000
60,6760000;0,4418000
60,7145000;0,4418000
60,7530000;0,4418000
60,7915000;0,4418000
60,8300000;0,4418000
60,8685000;0,4418000
60,9070000;0,4417999
60,9455000;0,4417999
60,9840000;0,4417999
61,0225000;0,4417999
61,0610000;0,4417999
61,0995000;0,4417999
61,1380000;0,4417998
61,1765000;0,4417998
61,2150000;0,4417997
61,2535000;0,4417997
61,2920000;0,4417997
61,3305000;0,4417996
61,3690000;0,4417995
61,4075000;0,4417995
61,4460000;0,4417994
61,4845000;0,4417993
61,5230000;0,4417993
61,5615000;0,4417992
61,6000000;0,4417991
61,6385000;0,4417990
61,6770000;0,4417989
61,7155000;0,4417988
61,7540000;0,4417987
61,7925000;0,4417987
61,8310000;0,4417986
61,8695000;0,4417985
61,9080000;0,4417984
61,9465000;0,4417983
61,9850000;0,4417983
62,0235000;0,4417982
62,0620000;0,4417981
62,1005000;0,4417981
62,1390000;0,4417980
62,1775000;0,4417980
62,2160000;0,4417980
62,2545000;0,4417979
62,2930000;0,4417979
62,3315000;0,4417979
62,3700000;0,4417979
62,4085000;0,4417979
62,4470000;0,4417979
62,4855000;0,4417980
62,5240000;0,4417980
62,5625000;0,4417981
62,6010000;0,4417982
62,6395000;0,4417983
62,6780000;0,4417984
62,7165000;0,4417985
62,7550000;0,4417986
62,7935000;0,4417988
62,8320000;0,4417989
62,8705000;0,4417991
62,9090000;0,4417993
62,9475000;0,4417995
62,9860000;0,4417998
63,0245000;0,4418001
63,0630000;0,4418003
63,1015000;0,4418006
63,1400000;0,4418009
63,1785000;0,4418012
63,2170000;0,4418015
63,2555000;0,4418019
63,2940000;0,4418022
63,3325000;0,4418025
63,3710000;0,4418028
63,4095000;0,4418031
63,4480000;0,4418034
63,4865000;0,4418037
63,5250000;0,4418040
63,5635000;0,4418043
63,6020000;0,4418045
63,6405000;0,4418047
63,6790000;0,4418049
63,7175000;0,4418051
63,7560000;0,4418053
63,7945000;0,4418054
63,8330000;0,4418055
63,8715000;0,4418056
63,9100000;0,4418056
63,9485000;0,4418056
63,9870000;0,4418055
64,0255000;0,4418054
64,0640000;0,4418053
64,1025000;0,4418051
64,1410000;0,4418049
64,1795000;0,4418046
64,2180000;0,4418043
64,2565000;0,4418039
64,2950000;0,4418034
64,3335000;0,4418029
64,3720000;0,4418023
64,4105000;0,4418017
64,4490000;0,4418010
64,4875000;0,4418002
64,5260000;0,4417994
64,5645000;0,4417985
64,6030000;0,4417975
64,6415000;0,4417964
64,6800000;0,4417953
64,7185000;0,4417942
64,7570000;0,4417931
64,7955000;0,4417919
64,8340000;0,4417907
64,8725000;0,4417895
64,9110000;0,4417883
64,9495000;0,4417872
64,9880000;0,4417860
65,0265000;0,4417849
65,0650000;0,4417838
65,1035000;0,4417828
65,1420000;0,4417818
65,1805000;0,4417809
65,2190000;0,4417800
65,2575000;0,4417793
65,2960000;0,4417786
65,3345000;0,4417781
65,3730000;0,4417776
65,4115000;0,4417772
65,4500000;0,4417770
65,4885000;0,4417769
65,5270000;0,4417770
65,5655000;0,4417772
65,6040000;0,4417775
65,6425000;0,4417781
65,6810000;0,4417788
65,7195000;0,4417797
65,7580000;0,4417807
65,7965000;0,4417820
65,8350000;0,4417835
65,8735000;0,4417852
65,9120000;0,4417872
65,9505000;0,4417893
65,9890000;0,4417918
66,0275000;0,4417944
66,0660000;0,4417973
66,1045000;0,4418005
66,1430000;0,4418040
66,1815000;0,4418077
66,2200000;0,4418116
66,2585000;0,4418157
66,2970000;0,4418199
66,3355000;0,4418242
66,3740000;0,4418286
66,4125000;0,4418330
66,4510000;0,4418375
66,4895000;0,4418419
66,5280000;0,4418462
66,5665000;0,4418505
66,6050000;0,4418547
66,6435000;0,4418587
66,6820000;0,4418625
66,7205000;0,4418662
66,7590000;0,4418695
66,7975000;0,4418726
66,8360000;0,4418754
66,8745000;0,4418779
66,9130000;0,4418799
66,9515000;0,4418816
66,9900000;0,4418829
67,0285000;0,4418836
67,0670000;0,4418839
67,1055000;0,4418836
67,1440000;0,4418828
67,1825000;0,4418814
67,2210000;0,4418793
67,2595000;0,4418766
67,2980000;0,4418732
67,3365000;0,4418691
67,3750000;0,4418642
67,4135000;0,4418585
67,4520000;0,4418521
67,4905000;0,4418447
67,5290000;0,4418365
67,5675000;0,4418274
67,6060000;0,4418173
67,6445000;0,4418062
67,6830000;0,4417942
67,7215000;0,4417810
67,7600000;0,4417669
67,7985000;0,4417516
67,8370000;0,4417351
67,8755000;0,4417175
67,9140000;0,4416987
67,9525000;0,4416787
67,9910000;0,4416574
68,0295000;0,4416348
68,0680000;0,4416108
68,1065000;0,4415855
68,1450000;0,4415588
68,1835000;0,4415307
68,2220000;0,4415012
68,2605000;0,4414701
68,2990000;0,4414375
68,3375000;0,4414034
68,3760000;0,4413676
68,4145000;0,4413303
68,4530000;0,4412913
68,4915000;0,4412506
68,5300000;0,4412082
68,5685000;0,4411641
68,6070000;0,4411182
68,6455000;0,4410705
68,6840000;0,4410209
68,7225000;0,4409694
68,7610000;0,4409161
68,7995000;0,4408608
68,8380000;0,4408036
68,8765000;0,4407443
68,9150000;0,4406830
68,9535000;0,4406197
68,9920000;0,4405542
69,0305000;0,4404867
69,0690000;0,4404169
69,1075000;0,4403450
69,1460000;0,4402708
69,1845000;0,4401944
69,2230000;0,4401157
69,2615000;0,4400759
69,3000000;0,4400678
69,3385000;0,4400597
69,3770000;0,4400515
69,4155000;0,4400433
69,4540000;0,4400351
69,4925000;0,4400269
69,5310000;0,4400187
69,5695000;0,4400104
69,6080000;0,4400021
69,6465000;0,4399938
69,6850000;0,4399854
69,7235000;0,4399771
69,7620000;0,4399687
69,8005000;0,4399603
69,8390000;0,4399519
69,8775000;0,4399434
69,9160000;0,4399350
69,9545000;0,4399265
69,9930000;0,4399180
70,0315000;0,4399095
70,0700000;0,4399009
70,1085000;0,4398924
70,1470000;0,4398838
70,1855000;0,4398752
70,2240000;0,4398665
70,2625000;0,4398579
70,3010000;0,4398492
70,3395000;0,4398406
70,3780000;0,4398319
70,4165000;0,4398231
70,4550000;0,4398144
70,4935000;0,4398057
70,5320000;0,4397969
70,5705000;0,4397881
70,6090000;0,4397793
70,6475000;0,4397705
70,6860000;0,4397616
70,7245000;0,4397527
70,7630000;0,4397439
70,8015000;0,4397350
70,8400000;0,4397261
70,8785000;0,4397171
70,9170000;0,4397082
70,9555000;0,4396992
70,9940000;0,4396903
71,0325000;0,4396813
71,0710000;0,4396722
71,1095000;0,4396632
71,1480000;0,4396542
71,1865000;0,4396451
71,2250000;0,4396361
71,2635000;0,4396270
71,3020000;0,4396179
71,3405000;0,4396087
71,3790000;0,4395996
71,4175000;0,4395905
71,4560000;0,4395813
71,4945000;0,4395721
71,5330000;0,4395629
71,5715000;0,4395537
71,6100000;0,4395445
71,6485000;0,4395353
71,6870000;0,4395261
71,7255000;0,4395168
71,7640000;0,4395075
71,8025000;0,4394982
71,8410000;0,4394890
71,8795000;0,4394796
71,9180000;0,4394703
71,9565000;0,4394610
71,9950000;0,4394516
72,0335000;0,4394423
72,0720000;0,4394329
72,1105000;0,4394235
72,1490000;0,4394142
72,1875000;0,4394048
72,2260000;0,4393953
72,2645000;0,4393859
72,3030000;0,4393765
72,3415000;0,4393670
72,3800000;0,4393576
72,4185000;0,4393481
72,4570000;0,4393386
72,4955000;0,4393292
72,5340000;0,4393197
72,5725000;0,4393101
72,6110000;0,4393006
72,6495000;0,4392911
72,6880000;0,4392816
72,7265000;0,4392720
72,7650000;0,4392625
72,8035000;0,4392529
72,8420000;0,4392434
72,8805000;0,4392338
72,9190000;0,4392242
72,9575000;0,4392146
72,9960000;0,4392050
73,0345000;0,4391954
73,0730000;0,4391858
73,1115000;0,4391761
73,1500000;0,4391665
73,1885000;0,4391569
73,2270000;0,4391472
73,2655000;0,4391376
73,3040000;0,4391279
73,3425000;0,4391182
73,3810000;0,4391086
73,4195000;0,4390989
73,4580000;0,4390892
73,4965000;0,4390795
73,5350000;0,4390698
73,5735000;0,4390601
73,6120000;0,4390504
73,6505000;0,4390407
73,6890000;0,4390310
73,7275000;0,4390213
73,7660000;0,4390115
73,8045000;0,4390018
73,8430000;0,4389921
73,8815000;0,4389823
73,9200000;0,4389726
73,9585000;0,4389628
73,9970000;0,4389531
74,0355000;0,4389433
74,0740000;0,4389336
74,1125000;0,4389238
74,1510000;0,4389140
74,1895000;0,4389043
74,2280000;0,4388945
74,2665000;0,4388847
74,3050000;0,4388750
74,3435000;0,4388652
74,3820000;0,4388554
74,4205000;0,4388456
74,4590000;0,4388358
74,4975000;0,4388260
74,5360000;0,4388163
74,5745000;0,4388065
74,6130000;0,4387967
74,6515000;0,4387869
74,6900000;0,4387771
74,7285000;0,4387673
