time;flow
0;0,0686
0,64;0,06861
1,28;0,06862
1,92;0,06863
2,56;0,06865
3,2;0,06866
3,84;0,06868
4,48;0,06869
5,12;0,06871
5,76;0,06872
6,4;0,06873
7,04;0,06875
7,68;0,06876
8,32;0,06878
8,96;0,06879
9,6;0,0688
10,24;0,06881
10,88;0,06882
11,52;0,06883
12,16;0,06884
12,8;0,06885
13,44;0,06886
14,08;0,06886
14,72;0,06886
15,36;0,06887
16;0,06887
16,64;0,06886
17,28;0,06886
17,92;0,06885
18,56;0,06884
19,2;0,06883
19,84;0,06882
20,48;0,0688
21,12;0,06878
21,76;0,06876
22,4;0,06874
23,04;0,06871
23,68;0,06868
24,32;0,06864
24,96;0,06861
25,6;0,06857
26,24;0,06852
26,88;0,06847
27,52;0,06842
28,16;0,06836
28,8;0,06831
29,44;0,06824
30,08;0,06818
30,72;0,06811
31,36;0,06804
32;0,06797
32,64;0,0679
33,28;0,06783
33,92;0,06775
34,56;0,06768
35,2;0,0676
35,84;0,06753
36,48;0,06745
37,12;0,06737
37,76;0,06729
38,4;0,06722
39,04;0,06714
39,68;0,06707
40,32;0,06699
40,96;0,06692
41,6;0,06685
42,24;0,06678
42,88;0,06672
43,52;0,06665
44,16;0,06659
44,8;0,06653
45,44;0,06648
46,08;0,06642
46,72;0,06637
47,36;0,06633
48;0,06629
48,64;0,06625
49,28;0,06622
49,92;0,06619
50,56;0,06617
51,2;0,06615
51,84;0,06614
52,48;0,06613
53,12;0,06613
53,76;0,06613
54,4;0,06614
55,04;0,06616
55,68;0,06618
56,32;0,0662
56,96;0,06623
57,6;0,06627
58,24;0,0663
58,88;0,06635
59,52;0,06639
60,16;0,06644
60,8;0,06649
61,44;0,06654
62,08;0,0666
62,72;0,06666
63,36;0,06672
64;0,06678
64,64;0,06684
65,28;0,06691
65,92;0,06698
66,56;0,06704
67,2;0,06711
67,84;0,06718
68,48;0,06725
69,12;0,06731
69,76;0,06738
70,4;0,06745
71,04;0,06752
71,68;0,06758
72,32;0,06765
72,96;0,06771
73,6;0,06777
74,24;0,06783
74,88;0,06788
75,52;0,06794
76,16;0,06799
76,8;0,06804
77,44;0,06808
78,08;0,06812
78,72;0,06816
79,36;0,06819
80;0,06822
80,64;0,06825
81,28;0,06827
81,92;0,06829
82,56;0,06831
83,2;0,06832
83,84;0,06833
84,48;0,06834
85,12;0,06835
85,76;0,06835
86,4;0,06835
87,04;0,06835
87,68;0,06835
88,32;0,06834
88,96;0,06834
89,6;0,06833
90,24;0,06832
90,88;0,06831
91,52;0,0683
92,16;0,06829
92,8;0,06827
93,44;0,06826
94,08;0,06825
94,72;0,06823
95,36;0,06822
96;0,06821
96,64;0,06819
97,28;0,06818
97,92;0,06817
98,56;0,06816
99,2;0,06815
99,84;0,06814
100,48;0,06813
101,12;0,06812
101,76;0,06812
102,4;0,06811
103,04;0,06811
103,68;0,06811
104,32;0,06812
104,96;0,06812
105,6;0,06813
106,24;0,06814
106,88;0,06815
107,52;0,06817
108,16;0,06818
108,8;0,0682
109,44;0,06822
110,08;0,06825
110,72;0,06827
111,36;0,0683
112;0,06833
112,64;0,06836
113,28;0,06839
113,92;0,06842
114,56;0,06846
115,2;0,06849
115,84;0,06853
116,48;0,06857
117,12;0,06861
117,76;0,06865
118,4;0,0687
119,04;0,06874
119,68;0,06878
120,32;0,06883
120,96;0,06888
121,6;0,06892
122,24;0,06897
122,88;0,06902
123,52;0,06907
124,16;0,06911
124,8;0,06916
125,44;0,06921
126,08;0,06926
126,72;0,06931
127,36;0,06936
128;0,06941
128,64;0,06946
129,28;0,06951
129,92;0,06956
130,56;0,06961
131,2;0,06966
131,84;0,0697
132,48;0,06975
133,12;0,0698
133,76;0,06985
134,4;0,06989
135,04;0,06994
135,68;0,06998
136,32;0,07003
136,96;0,07007
137,6;0,07012
138,24;0,07016
138,88;0,07021
139,52;0,07025
140,16;0,07029
140,8;0,07034
141,44;0,07038
142,08;0,07042
142,72;0,07047
143,36;0,07051
144;0,07055
144,64;0,0706
145,28;0,07064
145,92;0,07068
146,56;0,07073
147,2;0,07077
147,84;0,07081
148,48;0,07085
149,12;0,0709
149,76;0,07094
150,4;0,07098
151,04;0,07103
151,68;0,07107
152,32;0,07112
152,96;0,07116
153,6;0,0712
154,24;0,07125
154,88;0,07129
155,52;0,07134
156,16;0,07138
156,8;0,07143
157,44;0,07148
158,08;0,07152
158,72;0,07157
159,36;0,07162
160;0,07166
160,64;0,07171
161,28;0,07176
161,92;0,07181
162,56;0,07185
163,2;0,0719
163,84;0,07194
164,48;0,07199
165,12;0,07203
165,76;0,07207
166,4;0,07211
167,04;0,07215
167,68;0,07219
168,32;0,07223
168,96;0,07226
169,6;0,0723
170,24;0,07233
170,88;0,07236
171,52;0,07239
172,16;0,07241
172,8;0,07244
173,44;0,07246
174,08;0,07248
174,72;0,07249
175,36;0,07251
176;0,07252
176,64;0,07252
177,28;0,07253
177,92;0,081
178,56;0,07253
179,2;0,07252
179,84;0,07251
180,48;0,0725
181,12;0,07248
181,76;0,07246
182,4;0,07243
183,04;0,0724
183,68;0,07237
184,32;0,07233
184,96;0,07229
185,6;0,07224
186,24;0,07219
186,88;0,07214
187,52;0,07208
188,16;0,07202
188,8;0,07196
189,44;0,07189
190,08;0,07182
190,72;0,07174
191,36;0,07167
192;0,07159
192,64;0,07151
193,28;0,07143
193,92;0,07134
194,56;0,07125
195,2;0,07117
195,84;0,07108
196,48;0,07099
197,12;0,07089
197,76;0,0708
198,4;0,07071
199,04;0,07061
199,68;0,07052
200,32;0,07042
200,96;0,07033
201,6;0,07023
202,24;0,07014
202,88;0,07004
203,52;0,06995
204,16;0,06985
204,8;0,06976
205,44;0,06967
206,08;0,06958
206,72;0,06949
207,36;0,0694
208;0,06932
208,64;0,06923
209,28;0,06915
209,92;0,06907
210,56;0,06899
211,2;0,06892
211,84;0,06885
212,48;0,06877
213,12;0,06871
213,76;0,06864
214,4;0,06857
215,04;0,06851
215,68;0,06845
216,32;0,06839
216,96;0,06833
217,6;0,06827
218,24;0,06821
218,88;0,06816
219,52;0,0681
220,16;0,06805
220,8;0,068
221,44;0,06795
222,08;0,0679
222,72;0,06785
223,36;0,0678
224;0,06775
224,64;0,0677
225,28;0,06765
225,92;0,0676
226,56;0,06755
227,2;0,0675
227,84;0,06745
228,48;0,0674
229,12;0,06735
229,76;0,0673
230,4;0,06725
231,04;0,0672
231,68;0,06715
232,32;0,0671
232,96;0,06705
233,6;0,06699
234,24;0,06693
234,88;0,06688
235,52;0,06682
236,16;0,06676
236,8;0,0667
237,44;0,06664
238,08;0,06657
238,72;0,06651
239,36;0,06644
240;0,06638
240,64;0,06631
241,28;0,06624
241,92;0,06617
242,56;0,0661
243,2;0,06603
243,84;0,06595
244,48;0,06588
245,12;0,06581
245,76;0,06574
246,4;0,06566
247,04;0,06559
247,68;0,06552
248,32;0,06544
248,96;0,06537
249,6;0,0653
250,24;0,06522
250,88;0,06515
251,52;0,06508
252,16;0,06501
252,8;0,06493
253,44;0,06486
254,08;0,06479
254,72;0,06472
255,36;0,06466
256;0,06459
256,64;0,06452
257,28;0,06446
257,92;0,06439
258,56;0,06433
259,2;0,06427
259,84;0,06421
260,48;0,06415
261,12;0,06409
261,76;0,06404
262,4;0,06399
263,04;0,06393
263,68;0,06388
264,32;0,06384
264,96;0,06379
265,6;0,06375
266,24;0,0637
266,88;0,06366
267,52;0,06362
268,16;0,06359
268,8;0,06355
269,44;0,06351
270,08;0,06348
270,72;0,06345
271,36;0,06342
272;0,06339
272,64;0,06336
273,28;0,06333
273,92;0,06331
274,56;0,06328
275,2;0,06326
275,84;0,06323
276,48;0,06321
277,12;0,06319
277,76;0,06317
278,4;0,06315
279,04;0,06313
279,68;0,06311
280,32;0,06309
280,96;0,06308
281,6;0,06306
282,24;0,06305
282,88;0,06303
283,52;0,06302
284,16;0,063
284,8;0,06299
285,44;0,06297
286,08;0,06296
286,72;0,06295
287,36;0,06293
288;0,06292
288,64;0,06291
289,28;0,06289
289,92;0,06288
290,56;0,06287
291,2;0,06286
291,84;0,06284
292,48;0,06283
293,12;0,06282
293,76;0,0628
294,4;0,06279
295,04;0,06278
295,68;0,06276
296,32;0,06275
296,96;0,06273
297,6;0,06272
298,24;0,0627
298,88;0,06269
299,52;0,06267
300,16;0,06266
300,8;0,06264
301,44;0,06262
302,08;0,06261
302,72;0,06259
303,36;0,06257
304;0,06255
304,64;0,06253
305,28;0,06251
305,92;0,06249
306,56;0,06247
307,2;0,06245
307,84;0,06242
308,48;0,0624
309,12;0,06237
309,76;0,06235
310,4;0,06232
311,04;0,06229
311,68;0,06227
312,32;0,06224
312,96;0,06221
313,6;0,06218
314,24;0,06215
314,88;0,06211
315,52;0,06208
316,16;0,06204
316,8;0,06201
317,44;0,06197
318,08;0,06193
318,72;0,0619
319,36;0,06186
320;0,06182
320,64;0,06178
321,28;0,06174
321,92;0,06169
322,56;0,06165
323,2;0,06161
323,84;0,06156
324,48;0,06152
325,12;0,06148
325,76;0,06143
326,4;0,06139
327,04;0,06134
327,68;0,0613
328,32;0,06125
328,96;0,0612
329,6;0,06116
330,24;0,06111
330,88;0,06107
331,52;0,06102
332,16;0,06097
332,8;0,06093
333,44;0,06088
334,08;0,06084
334,72;0,06079
335,36;0,06075
336;0,0607
